x1	x2	rgb
-1.769093907653265	0.22965387202723966	(0.0, 0.9412157262739734, 0.660560045858841)
-1.784720663734645	0.23060811727097705	(0.0, 0.9425178682613974, 0.6598936314956129)
-1.7547613423916542	0.22324133220936135	(0.0, 0.9400879308206472, 0.6643388921250187)
-1.7891923001644932	0.2392068615851437	(0.0, 0.9427710000911838, 0.6549342223220188)
0.5122222377402489	-0.3070493518168432	(1.0, 0.4522920644910851, 0.9827705217767525)
0.48871091319933896	-0.2675127637250014	(1.0, 0.46352241365526065, 0.9607446959453491)
0.5011129055544445	-0.3406168134129591	(1.0, 0.46068402723193386, 1.0)
0.49978564099723977	-0.2982752248989463	(1.0, 0.4589743227349226, 0.9777904508152092)
0.49575294624678046	-0.33492075384539166	(1.0, 0.46338768134710134, 0.997917681397399)
0.5099442106942078	-0.28076180769459685	(1.0, 0.452091818597575, 0.9682897362386053)
0.5269277630309578	-0.24765684900421964	(1.0, 0.44004662461525235, 0.9503370671835715)
0.4978207435358077	-0.3523111735988769	(1.0, 0.4632432960471537, 1.0)
0.502115788041292	-0.3213831045492222	(1.0, 0.45898054433356256, 0.9905364344503976)
0.5091911722675782	-0.2746275248863829	(1.0, 0.4521790248625593, 0.964910581030248)
0.47580633992420285	-0.39832711657031056	(1.0, 0.47810823688234066, 1.0)
0.4861774148081582	-0.356085413496956	(1.0, 0.46997017363668697, 1.0)
0.5188364170627332	-0.24412188187925737	(1.0, 0.4447258995476657, 0.9482941402965556)
0.5075734374864126	-0.2746351498499867	(1.0, 0.45312352907176073, 0.9648943603569252)
0.5128324194482936	-0.3012458841959583	(1.0, 0.45159342209163594, 0.9795857264446625)
0.5098957039225702	-0.30322870479002334	(1.0, 0.453425897049374, 0.980640006515194)
0.5208576567922591	-0.31812989969058	(1.0, 0.4478620414407635, 0.9889742201971502)
0.5184990206960906	-0.23760648463461456	(1.0, 0.4445563365248407, 0.9447182413904726)
0.5173927235249292	-0.25657111532639626	(1.0, 0.44630193856436334, 0.9551032188501739)
0.5028847407012943	-0.31428782023363205	(1.0, 0.45812557272157467, 0.9866393191489876)
0.5044001607797519	-0.3577723844091771	(1.0, 0.45983092383331764, 1.0)
0.49897450736395715	-0.24898756291368448	(1.0, 0.45665582798699594, 0.9507065873631794)
0.49516774611975617	-0.2567619846233333	(1.0, 0.45926833834255837, 0.9549239293842947)
0.4954353896506197	-0.3525004224971773	(1.0, 0.46459895543236746, 1.0)
0.4689723428387441	-0.7954602193220085	(1.0, 0.5078144353113188, 1.0)
0.4355357855369512	-0.8727023065111572	(1.0, 0.52954910019835, 1.0)
0.4748674707507087	-0.7970930662127116	(1.0, 0.5049825946074754, 1.0)
0.4576644031720784	-0.8557737053291221	(1.0, 0.5177861928891314, 1.0)
0.44608710653879413	-0.8356471238952842	(1.0, 0.5218862014106183, 1.0)
0.46702051580665954	-0.847277656066122	(1.0, 0.5125894161666735, 1.0)
0.4455154833400641	-0.7322454124194595	(1.0, 0.5148959213692779, 1.0)
0.447756729150843	-0.7185211132879692	(1.0, 0.5128670449760451, 1.0)
0.46264408732404	-0.6924790732244814	(1.0, 0.5037138432569894, 1.0)
0.4665285874926692	-0.6726301783807535	(1.0, 0.500397791307242, 1.0)
0.45599091333589065	-0.7760104785673694	(1.0, 0.5128331431562665, 1.0)
0.4460283253226304	-0.7568133201531736	(1.0, 0.5163395645246726, 1.0)
0.4814081297691512	-0.6596840685605966	(1.0, 0.4918619157235396, 1.0)
0.4667248516941888	-0.6765285944216891	(1.0, 0.5005640174587167, 1.0)
0.48713872867100155	-0.47033813316178147	(1.0, 0.47635371926710973, 1.0)
0.46824998733501416	-0.4568098019616851	(1.0, 0.4856298580581225, 1.0)
0.4508730198661219	-0.43819998435232627	(1.0, 0.4935612797237188, 1.0)
0.4798730530317397	-0.4774814294273227	(1.0, 0.48072089469556584, 1.0)
0.46154104107568283	-0.4360674415216752	(1.0, 0.4879098467523923, 1.0)
0.4478129931903348	-0.46175115095471075	(1.0, 0.4965089821355732, 1.0)
0.4770191702310457	-0.4309167007661277	(1.0, 0.4793997167684468, 1.0)
0.45905458489527334	-0.43167740909510033	(1.0, 0.48894816922162426, 1.0)
0.4566981384067867	-0.4372765772280652	(1.0, 0.49050224388710756, 1.0)
0.48017514517468857	-0.45058804304748806	(1.0, 0.4788977855777988, 1.0)
0.45110483735319823	-0.6080108989923422	(1.0, 0.5038830381119873, 1.0)
0.4724440791922744	-0.6400535865445491	(1.0, 0.49516658700785915, 1.0)
0.4901748295412561	-0.5201264304398474	(1.0, 0.4778755110701292, 1.0)
0.4976979056364822	-0.4819716178855859	(1.0, 0.4713025507433192, 1.0)
0.4927914142682581	-0.47052924917003786	(1.0, 0.47327809544343374, 1.0)
0.4960753970396368	-0.45199534828352467	(1.0, 0.4703004828436094, 1.0)
0.4608902993110674	-0.48936573166296754	(1.0, 0.49145356377939503, 1.0)
0.4802688301643875	-0.5382083378542385	(1.0, 0.48435677830834206, 1.0)
0.48701105023038327	-0.43758968415165594	(1.0, 0.4743925925176234, 1.0)
0.4372795214238189	-0.48789872577811766	(1.0, 0.5033597511679223, 1.0)
0.4682158266878195	-0.4510690663102881	(1.0, 0.485301174709969, 1.0)
0.4878066554781279	-0.49100337324729204	(1.0, 0.4772934350949473, 1.0)
0.48124889874099225	-0.45217511030073604	(1.0, 0.478416392391986, 1.0)
0.456701410310488	-0.49676101867800754	(1.0, 0.4940654197358965, 1.0)
0.4691868445899315	-0.31996825643568255	(1.0, 0.47718391002696653, 0.9893586901280677)
0.4697504127472755	-0.33484972165192134	(1.0, 0.477712760915642, 0.9975674684548591)
0.4775828411839389	-0.3741346664305972	(1.0, 0.47572877224722804, 1.0)
0.4748971897903134	-0.38880302100176145	(1.0, 0.4780380935157215, 1.0)
0.4575296301844723	-0.47750351118239126	(1.0, 0.4924704876053358, 1.0)
0.45486687996820435	-0.4477244929063843	(1.0, 0.49206560091625035, 1.0)
0.48081624283075447	-0.44301664053371176	(1.0, 0.478088959428106, 1.0)
0.49316124867814254	-0.4800755555810521	(1.0, 0.47367967199156397, 1.0)
0.46158701922860745	-0.46737943874533383	(1.0, 0.48975738563998966, 1.0)
0.47474164781612693	-0.45818649044784043	(1.0, 0.48227340927334567, 1.0)
0.4705241356047257	-0.42530291433986167	(1.0, 0.4825348426630908, 1.0)
0.4583380307167307	-0.3752825498920037	(1.0, 0.4860621895689227, 1.0)
0.45860561883369594	-0.4463515568744449	(1.0, 0.49004888757187587, 1.0)
0.4886116253195686	-0.3832023223416981	(1.0, 0.47022366359647677, 1.0)
0.4780622201300246	-0.4329481670337388	(1.0, 0.47896153442942174, 1.0)
0.48065020246247586	-0.3986632982599585	(1.0, 0.4755067560817528, 1.0)
0.4916872917519945	-0.4700270759175045	(1.0, 0.47385199341506895, 1.0)
0.46617655501800603	-0.47344447100482595	(1.0, 0.4877291950029489, 1.0)
0.45707365549851864	-0.45064538547464483	(1.0, 0.49109809010175515, 1.0)
0.47443334738874315	-0.45086239247403287	(1.0, 0.48199137617084437, 1.0)
0.4697895781886786	-0.49900959426498465	(1.0, 0.4874077864571566, 1.0)
0.46775778728764883	-0.4611531701203768	(1.0, 0.48615208222739265, 1.0)
0.4686168793428288	-0.4889767674090978	(1.0, 0.4874020358714762, 1.0)
0.4685867518490788	-0.4495511794684376	(1.0, 0.48501394102943657, 1.0)
0.4606877002617762	-0.48593988683268646	(1.0, 0.4913495392586959, 1.0)
0.47746198355951064	-0.4541726231923135	(1.0, 0.4805746146078646, 1.0)
0.49295319912930463	-0.4953770502072878	(1.0, 0.47476965354238404, 1.0)
0.4827422721646083	-0.5038044562096128	(1.0, 0.4808365759045728, 1.0)
0.4808539950691762	-0.48051432326168275	(1.0, 0.48038386905950453, 1.0)
0.46545239650772363	-0.5968732541575342	(1.0, 0.49589419993560263, 1.0)
0.4586624465033673	-0.5075758417406897	(1.0, 0.493719812826588, 1.0)
0.4734980656851891	-0.5115000006695135	(1.0, 0.48623799273174323, 1.0)
0.4541993315674494	-0.6549693172803538	(1.0, 0.5054113135733935, 1.0)
0.4603621784085484	-0.568618031002731	(1.0, 0.4966753431449505, 1.0)
0.4623147989616134	-0.6233163279495069	(1.0, 0.49923119113791065, 1.0)
0.46898789134202845	-0.6143919534220287	(1.0, 0.49523037292704947, 1.0)
0.46563677727806474	-0.6548843781018013	(1.0, 0.4996484401688996, 1.0)
0.47357087476534987	-0.6581285637798866	(1.0, 0.49581246558591235, 1.0)
0.4675162045790929	-0.4538932275260354	(1.0, 0.4858402358919269, 1.0)
0.487424334343532	-0.46210134533828023	(1.0, 0.4756837583763874, 1.0)
0.4909330983135913	-0.43417918018915713	(1.0, 0.4720320855192301, 1.0)
0.47035815061678826	-0.4357212007263777	(1.0, 0.4832452997400167, 1.0)
0.4748708159675322	-0.42888358874752686	(1.0, 0.4804296818811415, 1.0)
0.47596243416047074	-0.43112630820827175	(1.0, 0.47997957874457914, 1.0)
0.48301702481173775	-0.4363780233696782	(1.0, 0.4764927621303013, 1.0)
0.4639418656159868	-0.4228717564525807	(1.0, 0.48587159588808787, 1.0)
0.46517608209233896	-0.5062570401085875	(1.0, 0.49026853494828454, 1.0)
0.46691879046447443	-0.5298812377050716	(1.0, 0.4908392407021323, 1.0)
0.449361150868734	-0.4685239069117333	(1.0, 0.49612161544892514, 1.0)
0.4918150484768041	-0.5699487658714016	(1.0, 0.48026213928507694, 1.0)
0.47605484983832574	-0.3072339986227563	(1.0, 0.4727470238251655, 0.9824288909293598)
0.48259906647478507	-0.33389798067237236	(1.0, 0.4706620839064069, 0.9971961949929399)
0.4688587551248281	-0.5336640546945502	(1.0, 0.49006849869980723, 1.0)
0.47219643285158275	-0.5540414995822983	(1.0, 0.4896276168901135, 1.0)
0.47424983389037256	-0.42625827241046066	(1.0, 0.4806046378215561, 1.0)
0.46707340236607287	-0.5134566817255709	(1.0, 0.4897285186052546, 1.0)
0.47515263361291676	-0.4553739633362449	(1.0, 0.48188256726750595, 1.0)
0.4734851207239594	-0.449758727745316	(1.0, 0.4824295470132169, 1.0)
0.4739200722844777	-0.4707997070269207	(1.0, 0.48348340904751014, 1.0)
0.45826131448348095	-0.5518323819498305	(1.0, 0.4966829902421656, 1.0)
0.474849378312426	-0.41983055326791247	(1.0, 0.47989911269923663, 1.0)
0.4722214188544867	-0.46065426581260277	(1.0, 0.4837637231042317, 1.0)
0.473735528867434	-0.3870549648686512	(1.0, 0.47856117307546936, 1.0)
0.4861529388748426	-0.4499312777757732	(1.0, 0.47562068569022425, 1.0)
0.47421419948350435	-0.2780312548063243	(1.0, 0.4721435663565842, 0.9663424440361071)
0.4826488816573098	-0.2828910944657971	(1.0, 0.4677620177062614, 0.9691187729947212)
0.46928656817560876	-0.44176818286583536	(1.0, 0.48417586786657757, 1.0)
0.48195580824189255	-0.4009944495731593	(1.0, 0.4749352558812699, 1.0)
0.47054184225435786	-0.46360504311551776	(1.0, 0.4848327971549274, 1.0)
0.47432617818301803	-0.4780355512167639	(1.0, 0.48371371168339766, 1.0)
0.4776316886858433	-0.634695076786636	(1.0, 0.4921198430091727, 1.0)
0.47141797357698095	-0.6264396803759846	(1.0, 0.49478096351639206, 1.0)
0.46477588645424633	-0.47115208261417624	(1.0, 0.488322712981704, 1.0)
0.4546675072905517	-0.4448016639782325	(1.0, 0.49199592625067584, 1.0)
0.45493336170554144	-0.5116185950782857	(1.0, 0.49588034834703526, 1.0)
0.463609363867282	-0.4949326437001127	(1.0, 0.49038392943892756, 1.0)
0.4638539645640995	-0.44121978229845343	(1.0, 0.487004912826638, 1.0)
0.4672962447774549	-0.4782762633049288	(1.0, 0.48743736646552976, 1.0)
0.47555509548075764	-0.4887384044501996	(1.0, 0.4837250757769103, 1.0)
0.4588682971274199	-0.4672599260691332	(1.0, 0.4911614310184141, 1.0)
0.48767221402775407	-0.3298687915179434	(1.0, 0.4676223693729385, 0.9950363616456236)
0.4727944329855264	-0.3286011515898349	(1.0, 0.47571755230813567, 0.9941591760711598)
0.46563692814026303	-0.4385280076148315	(1.0, 0.48590792219157714, 1.0)
0.47331820228188914	-0.4757315481985417	(1.0, 0.48410622774307216, 1.0)
0.45305046482551725	-0.46456283353114786	(1.0, 0.4939992131259609, 1.0)
0.4568759610081524	-0.5068318537334737	(1.0, 0.49459192369097144, 1.0)
0.46588847070116934	-0.6823471749716962	(1.0, 0.5013851078777236, 1.0)
0.4727738374810766	-0.6954626551491856	(1.0, 0.4987904790548701, 1.0)
0.4700782438040195	-0.8781034758437694	(1.0, 0.5133972458718248, 1.0)
0.45450400320576706	-0.8677342856159749	(1.0, 0.5201948940304557, 1.0)
0.4837446919916661	-0.33858685309102704	(1.0, 0.47029957559843977, 0.9997948755519416)
0.4678659466471841	-0.32831876855560177	(1.0, 0.4783600567545156, 0.9939445369352066)
0.4863030120964802	-0.3586206646353089	(1.0, 0.4700488525717818, 1.0)
0.46994064165940946	-0.4158269447735761	(1.0, 0.48228272598089644, 1.0)
0.4951383120707884	-0.44224192064043405	(1.0, 0.4702096743667557, 1.0)
0.4814634830553058	-0.42168204573285845	(1.0, 0.47644374347402235, 1.0)
0.4785046820290942	-0.4450690528475256	(1.0, 0.47945928242663743, 1.0)
0.5068683556417681	-0.44121744374353206	(1.0, 0.46357667367389715, 1.0)
0.4839996318855328	-0.5362245838046141	(1.0, 0.4822409406724451, 1.0)
0.46140797755425567	-0.5178660356441854	(1.0, 0.49294142866099117, 1.0)
0.451729199676654	-0.5219000012340728	(1.0, 0.49814375860152676, 1.0)
0.4634086085695832	-0.4970654288545272	(1.0, 0.49061944294753396, 1.0)
0.4693722946676463	-0.5222496935343364	(1.0, 0.48907990918545435, 1.0)
0.46803712668656045	-0.5207896077294271	(1.0, 0.4896851388898958, 1.0)
0.47589549218623994	-0.431249784747406	(1.0, 0.48002291034392724, 1.0)
0.4901372237688139	-0.43541854521071544	(1.0, 0.47254618469950177, 1.0)
0.47837159353018766	-0.4209603459025096	(1.0, 0.47807255100918916, 1.0)
0.4597266803701866	-0.489019773726753	(1.0, 0.4920345025109712, 1.0)
0.4718169837880218	-0.5362192179003052	(1.0, 0.48868549875936035, 1.0)
0.45063727911518026	-0.5443936881253832	(1.0, 0.5000876692115971, 1.0)
0.48244594483489706	-0.458510080005907	(1.0, 0.47816051301130386, 1.0)
0.4747529112728523	-0.4901454620361249	(1.0, 0.4842382790427168, 1.0)
0.46090182226185267	-0.5347974922348124	(1.0, 0.4942588128781385, 1.0)
0.4428056136047164	-0.5545150527519624	(1.0, 0.5046418566383991, 1.0)
0.47484750178494134	-0.4240317292867149	(1.0, 0.48015129337633095, 1.0)
0.49336378952401677	-0.4268175047544199	(1.0, 0.4702368268724972, 1.0)
0.48897489353350987	-0.45651084615705784	(1.0, 0.4744896062850719, 1.0)
0.4851144903182224	-0.45495259639518304	(1.0, 0.47649566096991053, 1.0)
0.47682784808240913	-0.41296003584603624	(1.0, 0.47842592475584994, 1.0)
0.46323721216179264	-0.41347587476142483	(1.0, 0.485690422247034, 1.0)
0.47460853151709914	-0.5610572170371002	(1.0, 0.4888188025390469, 1.0)
0.4783381024250181	-0.49634408664663365	(1.0, 0.4827202236606057, 1.0)
0.48009415045555465	-0.5895355696782939	(1.0, 0.4878053862515523, 1.0)
0.4710034160672442	-0.6182692386289259	(1.0, 0.49444968982228094, 1.0)
0.46342421379387894	-0.5339371659786061	(1.0, 0.4929050262387708, 1.0)
0.4644925066446751	-0.5726770146394352	(1.0, 0.4948186965521279, 1.0)
0.46890392408329384	-0.5440755274514368	(1.0, 0.490706138614517, 1.0)
0.45964768207448287	-0.5311829812989464	(1.0, 0.4946770106592276, 1.0)
0.4897728647693152	-0.37631860806074835	(1.0, 0.46917139352313625, 1.0)
0.513900272582621	-0.32650731211065376	(1.0, 0.4524651717929214, 0.9935016767278867)
0.4987648813516985	-0.20764690721440107	(1.0, 0.45451276397348933, 0.9280486860870472)
0.5312280119913724	-0.09305618279295692	(1.0, 0.4288238227335692, 0.8659620013607244)
0.5169970142408468	-0.11604230090858407	(1.0, 0.43883208394992845, 0.8782716153642094)
0.5058660978039458	-0.1477895899373293	(1.0, 0.44717209416289877, 0.8954268885853564)
0.48525891296822393	-0.2953877444644165	(1.0, 0.46700726590175673, 0.9760229120860108)
0.4900714217083181	-0.3085357176093128	(1.0, 0.4650613700975856, 0.9833164912683993)
0.5156559637273932	-0.24760594603612635	(1.0, 0.44682234227025547, 0.9501634038308707)
0.5129227116976416	-0.2659007736674335	(1.0, 0.44948737633195673, 0.9601661070954136)
0.49424924367747963	-0.32453112057024047	(1.0, 0.4636314400667641, 0.9921748501605824)
0.5299132713309282	-0.29869849967182927	(1.0, 0.44125509717271366, 0.9783973289206384)
0.5168904017241196	-0.2837464219390139	(1.0, 0.4481762337638186, 0.9700168014614631)
0.5201674738896129	-0.2582526896824284	(1.0, 0.4447413762756088, 0.9560613808919879)
0.5211814199811913	-0.30250182845311585	(1.0, 0.4467337093959321, 0.980379940694419)
0.5079060467561731	-0.3141108852992519	(1.0, 0.4552200711694359, 0.9866033693388369)
0.4969450073695106	-0.31966902897584887	(1.0, 0.4618259855145545, 0.9895296658193825)
0.4923974177419784	-0.31436055841554056	(1.0, 0.46408802152282663, 0.9865513721851803)
0.5135212669092984	-0.364277359287932	(1.0, 0.45497021466615933, 1.0)
0.509378577421008	-0.25605751718815245	(1.0, 0.45100956018500254, 0.9547187464659977)
0.5028501377713246	-0.30578119740768606	(1.0, 0.4576508773611177, 0.9819573754672409)
0.5095932879634513	-0.29212344678342816	(1.0, 0.45295459873248717, 0.9745294022277492)
0.4804485652425147	-0.49096537372985694	(1.0, 0.48125538057091194, 1.0)
0.4582456251823099	-0.4637007168602658	(1.0, 0.4912702069352118, 1.0)
0.4570147731147165	-0.483969409502128	(1.0, 0.49312683194519064, 1.0)
0.47517593281141907	-0.4550008192986354	(1.0, 0.4818473691626623, 1.0)
0.49167891838512456	-0.39568062207217275	(1.0, 0.4692731467353341, 1.0)
0.4539826887346003	-0.42355082522543525	(1.0, 0.491104982931237, 1.0)
0.47025207997515184	-0.3848728539697381	(1.0, 0.48030227210075177, 1.0)
0.47059000998674066	-0.48728632588468646	(1.0, 0.4862604931480267, 1.0)
0.46005399087930776	-0.4082033304481851	(1.0, 0.48705363464043455, 1.0)
0.46802789185149635	-0.41377471031077157	(1.0, 0.48317752840338507, 1.0)
0.46145674783442	-0.46749699878338163	(1.0, 0.48983224542061127, 1.0)
0.47501381507444995	-0.44642169230360285	(1.0, 0.48141187537247515, 1.0)
0.4618742136858094	-0.44282910875064596	(1.0, 0.48813697505396775, 1.0)
0.47001143987861765	-0.45701939664304964	(1.0, 0.48471280949429135, 1.0)
0.481510881829272	-0.45763726201075317	(1.0, 0.4786112426917906, 1.0)
0.45454827257608144	-0.4763033597951373	(1.0, 0.4939327286967969, 1.0)
0.455897863639276	-0.48744530150471604	(1.0, 0.4939118893966276, 1.0)
0.471744880701129	-0.4622368737917153	(1.0, 0.4841128066245511, 1.0)
0.4670547314188409	-0.462759930309492	(1.0, 0.4866191803673779, 1.0)
0.4752115176477664	-0.4899675019258213	(1.0, 0.48398397718392966, 1.0)
0.4926439238881936	-0.28738917260945424	(1.0, 0.46241484982868447, 0.9717158147090549)
0.49273247374353446	-0.261926835654478	(1.0, 0.46094048075454813, 0.9577281672363515)
0.4696613786740517	-0.44237822218123213	(1.0, 0.48401409887262586, 1.0)
0.4808894424602475	-0.43722352749712756	(1.0, 0.4776962860043947, 1.0)
0.45705308741563544	-0.3629930510118581	(1.0, 0.4860416919075125, 1.0)
0.4697023786581188	-0.40108313203491575	(1.0, 0.4815414166003041, 1.0)
0.49319805898418695	-0.43199290197385387	(1.0, 0.47064767315663475, 1.0)
0.4729686124275889	-0.47641104791743366	(1.0, 0.484333320691611, 1.0)
0.4716750817712571	-0.5473844343514191	(1.0, 0.4894726493660197, 1.0)
0.4641267483295977	-0.5317716371655106	(1.0, 0.49240583235274077, 1.0)
0.4595257253984523	-0.5048593183189496	(1.0, 0.4931081254926742, 1.0)
0.468832945459647	-0.5274865190959002	(1.0, 0.4896915247860845, 1.0)
0.4780252520063323	-0.5024235447818212	(1.0, 0.48326906968526023, 1.0)
0.4664791294485121	-0.5351037319734187	(1.0, 0.4913970700131269, 1.0)
0.47320541837925506	-0.4806481661865248	(1.0, 0.4844692735761095, 1.0)
0.4463387780428112	-0.4918735093001791	(1.0, 0.49904983437536493, 1.0)
0.46732741948208123	-0.32379581725533335	(1.0, 0.47839712605571666, 0.9914453361819205)
0.4898027834105749	-0.3459217850896421	(1.0, 0.46736584196068914, 1.0)
0.467416201534598	-0.5018218107349308	(1.0, 0.4888254230505365, 1.0)
0.45033788229797367	-0.5310690057162367	(1.0, 0.49941339310942284, 1.0)
0.46742470074927106	-0.5187905077594197	(1.0, 0.48987903369754243, 1.0)
0.4727395723258887	-0.5059272326648256	(1.0, 0.4862879199980677, 1.0)
0.4652515850153994	-0.5195492150907717	(1.0, 0.4910568955808153, 1.0)
0.45859025603748	-0.5102823942212175	(1.0, 0.4939236145640205, 1.0)
0.47036382691193396	-0.6465061513912198	(1.0, 0.4966709280438187, 1.0)
0.4703600418871716	-0.6079600620184148	(1.0, 0.49409784322054545, 1.0)
0.4718642829527936	-0.542076283442031	(1.0, 0.48903422704131977, 1.0)
0.45474167779332486	-0.5244105474189195	(1.0, 0.496766174973089, 1.0)
0.4651291209637492	-0.45576363424407124	(1.0, 0.4872073131468179, 1.0)
0.4767503493367932	-0.4680865493245966	(1.0, 0.4818094745441814, 1.0)
0.4842718174613403	-0.47925283866489543	(1.0, 0.4784652385485581, 1.0)
0.4643544589410975	-0.44863788628306434	(1.0, 0.487185594385472, 1.0)
0.453714577812521	-0.4452897541550803	(1.0, 0.49251605177638863, 1.0)
0.452589310429395	-0.4519869111624514	(1.0, 0.49349005889011627, 1.0)
0.4495594622958792	-0.47842711203496135	(1.0, 0.49661076253960174, 1.0)
0.4687984857039286	-0.4877210724297707	(1.0, 0.4872292837145476, 1.0)
0.46946722121628714	-0.47906033120951	(1.0, 0.4863449054930297, 1.0)
0.44671462288489516	-0.45681472547061647	(1.0, 0.49677682912834825, 1.0)
0.4609742161714552	-0.4748864304868989	(1.0, 0.4905295959934934, 1.0)
0.48770600993501434	-0.4987268460689608	(1.0, 0.4778389025330348, 1.0)
0.5233756269771751	-0.29276524519390124	(1.0, 0.44484283321469054, 0.9750542056143167)
0.5163981727227436	-0.26577858641777463	(1.0, 0.4474240427318125, 0.9601432626338132)
0.5133817680129459	-0.2900312945708642	(1.0, 0.4506142609184712, 0.9734266129159282)
0.48558944231592754	-0.2733968207735035	(1.0, 0.4655985091103833, 0.9639376975816746)
0.489313640529193	-0.3432301198696258	(1.0, 0.4674815682315678, 1.0)
0.4924066712036335	-0.32155556906887844	(1.0, 0.46449651821672716, 0.9905135616617625)
0.5255824091106072	-0.3011270358259001	(1.0, 0.44401731308073167, 0.9796786045851608)
0.5135749315053562	-0.24632722017423198	(1.0, 0.44798447034051964, 0.9494353115388826)
0.5059786889505932	-0.36397627598738697	(1.0, 0.4593017194637888, 1.0)
0.49195762769972035	-0.3546173736226325	(1.0, 0.46667287865035006, 1.0)
0.515289563514485	-0.30924828243122593	(1.0, 0.4506227680882183, 0.9840181386450589)
0.5178426633401696	-0.3020990365119576	(1.0, 0.4486925567655197, 0.9801170177072868)
0.5057571802148708	-0.2764763125501047	(1.0, 0.45428508435296705, 0.9658827957142627)
0.5110059473281356	-0.31225524577806146	(1.0, 0.4533091751658371, 0.9856200860815275)
0.5164372135657201	-0.22584686718290495	(1.0, 0.44512445696338104, 0.9382479727440101)
0.515926907808427	-0.2575754852317459	(1.0, 0.44723159250313865, 0.9556354768414018)
0.50623368297107	-0.2406934854071646	(1.0, 0.4519853213379625, 0.9462513006938768)
0.49496490377876806	-0.28472359459261015	(1.0, 0.4609495267142874, 0.970279408607395)
0.5147966512742695	-0.28913492741082464	(1.0, 0.4497289006222441, 0.9729516293716444)
0.5047692052764254	-0.3228218986418626	(1.0, 0.4575426687808956, 0.9913610307367547)
0.5176555107529678	-0.25717002924667265	(1.0, 0.446179794493818, 0.9554351746735098)
0.5027119796694346	-0.26393785685477966	(1.0, 0.4553371227593986, 0.9589587995945069)
0.48777086997521135	-0.32343819104702587	(1.0, 0.4671982559862515, 0.9914944629645387)
0.5094650539867644	-0.2550088865721487	(1.0, 0.4508993664998891, 0.954144494726422)
0.524479806148938	-0.23618419177882843	(1.0, 0.4408707614968689, 0.9440167687114798)
0.5036169545379741	-0.24798907351563892	(1.0, 0.4539170654530093, 0.9502184648540667)
0.5113662859382853	-0.27818887111781454	(1.0, 0.4511103626538879, 0.9668941556743224)
0.4969066687844199	-0.29818818263327984	(1.0, 0.460611236917107, 0.9777070086447647)
0.513672753801143	-0.28374013377955165	(1.0, 0.4500764845556023, 0.9699729409739314)
0.508703377369828	-0.295229970701315	(1.0, 0.45365364958024573, 0.9762262774782836)
0.4892949167610014	-0.45887704741554497	(1.0, 0.4744621792517239, 1.0)
0.48181102661812936	-0.48094948647332597	(1.0, 0.47989709432690925, 1.0)
0.451252928100666	-0.4815293015200748	(1.0, 0.4959334081562689, 1.0)
0.4608221775384817	-0.49588923810748875	(1.0, 0.49188791626522305, 1.0)
0.4376940164388006	-0.532707062463254	(1.0, 0.5058417626997866, 1.0)
0.4859489963103374	-0.45439845767395876	(1.0, 0.4760079468977277, 1.0)
0.4676059424926826	-0.4206608121739057	(1.0, 0.4838076445726767, 1.0)
0.46135231273295496	-0.4180349326284573	(1.0, 0.4869469259019867, 1.0)
0.4654465376117505	-0.4776813298845617	(1.0, 0.48836954907973734, 1.0)
0.4719355438395988	-0.46804191467742073	(1.0, 0.48436649721756037, 1.0)
0.45905043508882004	-0.44773025225443747	(1.0, 0.4898996874401775, 1.0)
0.4855376020339642	-0.43747825850680583	(1.0, 0.47518962679260307, 1.0)
0.4545234660416297	-0.4613718094168885	(1.0, 0.4930522200636726, 1.0)
0.45924279386477274	-0.522151575110916	(1.0, 0.49432248236891313, 1.0)
0.47036623472747785	-0.4947108207718699	(1.0, 0.4868379255148508, 1.0)
0.4578292150382547	-0.47310998908933255	(1.0, 0.4920508873835345, 1.0)
0.47392476516686916	-0.42888213339034076	(1.0, 0.4809357313865649, 1.0)
0.4728655044561985	-0.4717599146938074	(1.0, 0.484101858791158, 1.0)
0.4808933921839149	-0.43340165494117483	(1.0, 0.4774618324367826, 1.0)
0.47387080233550344	-0.43754628636596254	(1.0, 0.48148540486911523, 1.0)
0.4797769001057208	-0.40777213304105603	(1.0, 0.47652321609066656, 1.0)
0.48037229717417407	-0.3538393719604642	(1.0, 0.4730313038985758, 1.0)
0.48627928095812567	-0.5096520080936324	(1.0, 0.47930716256319267, 1.0)
0.46097283779478104	-0.560400450622324	(1.0, 0.4958392337491135, 1.0)
0.47263758702729436	-0.5158922197177468	(1.0, 0.4869676159746656, 1.0)
0.4595264445193167	-0.5173406921076661	(1.0, 0.49387824010634523, 1.0)
0.46613991405461136	-0.5094097335638285	(1.0, 0.48996268197798115, 1.0)
0.4701592258234377	-0.5294325531914199	(1.0, 0.48912195419670684, 1.0)
0.4677708805576009	-0.5174330034929441	(1.0, 0.48961350490466443, 1.0)
0.4621932833940053	-0.5168444005159752	(1.0, 0.49247242509194616, 1.0)
0.4548515062582953	-0.5274404599775531	(1.0, 0.4968976769358004, 1.0)
0.47466051809186294	-0.5211179798672215	(1.0, 0.48623228728447226, 1.0)
0.460689009241488	-0.5045617497433064	(1.0, 0.4924896014284951, 1.0)
0.4695045876741353	-0.5063920220841793	(1.0, 0.4880169289401312, 1.0)
0.4753329844278287	-0.46246119932198976	(1.0, 0.48221984260961487, 1.0)
